Extracted:,"United Nations High Commissioner for Refugees"
"Date extracted:","06/04/2023 14:28 UTC"
"Last updated:","16 June 2022"
"Some data presented may differ from statistics published previously due to retroactive changes or the inclusion of previously unavailable data."

"Data table contains the following:","Population figures"
"Content type","End year stock population totals"
"Data quick link",https://www.unhcr.org/refugee-statistics/download/?url=15Eqwr
"Data definitions",https://www.unhcr.org/refugee-statistics/methodology/
"Usage licence",https://creativecommons.org/licenses/by/4.0/
"Population types included","REF,ROC,ASY,IDP,IOC,OIP,OOC,STA"
Years:
Origin:,all
"Country of asylum:",all
Year,"Country of origin","Country of origin (ISO)","Country of asylum","Country of asylum (ISO)","Refugees under UNHCR's mandate",Asylum-seekers,"Other people in need of international protection"
2022,Palestinian,PSE,Togo,TGO,0,5,-
2022,Palestinian,PSE,Tunisia,TUN,34,35,-
2022,Palestinian,PSE,"United Arab Emirates",ARE,16,0,-
2022,Palestinian,PSE,Uganda,UGA,5,0,-
2022,Palestinian,PSE,Ukraine,UKR,9,22,-
2022,Palestinian,PSE,Uruguay,URY,0,5,-
2022,Palestinian,PSE,"United States of America",USA,19,131,-
2022,Palestinian,PSE,"Venezuela (Bolivarian Republic of)",VEN,7,0,-
2022,Palestinian,PSE,Yemen,YEM,577,307,-
2022,Palestinian,PSE,Zambia,ZMB,15,0,-
2022,"United Kingdom of Great Britain and Northern Ireland",GBR,Australia,AUS,6,97,-
2022,"United Kingdom of Great Britain and Northern Ireland",GBR,Austria,AUT,5,5,-
2022,"United Kingdom of Great Britain and Northern Ireland",GBR,Brazil,BRA,0,13,-
2022,"United Kingdom of Great Britain and Northern Ireland",GBR,Bulgaria,BGR,5,0,-
2022,"United Kingdom of Great Britain and Northern Ireland",GBR,Canada,CAN,5,47,-
2022,"United Kingdom of Great Britain and Northern Ireland",GBR,Finland,FIN,0,6,-
2022,"United Kingdom of Great Britain and Northern Ireland",GBR,"United Kingdom of Great Britain and Northern Ireland",GBR,20,0,-
2022,"United Kingdom of Great Britain and Northern Ireland",GBR,Germany,DEU,35,0,-
2022,"United Kingdom of Great Britain and Northern Ireland",GBR,Ireland,IRL,0,5,-
2022,"United Kingdom of Great Britain and Northern Ireland",GBR,"Rep. of Moldova",MDA,21,0,-
2022,"United Kingdom of Great Britain and Northern Ireland",GBR,Mexico,MEX,0,5,-
2022,"United Kingdom of Great Britain and Northern Ireland",GBR,Malaysia,MYS,0,7,-
2022,"United Kingdom of Great Britain and Northern Ireland",GBR,Poland,POL,17,0,-
2022,"United Kingdom of Great Britain and Northern Ireland",GBR,Portugal,PRT,7,0,-
2022,"United Kingdom of Great Britain and Northern Ireland",GBR,Spain,ESP,15,0,-
2022,"United Kingdom of Great Britain and Northern Ireland",GBR,Sweden,SWE,5,5,-
2022,"United Kingdom of Great Britain and Northern Ireland",GBR,"Syrian Arab Rep.",SYR,0,5,-
2022,"United Kingdom of Great Britain and Northern Ireland",GBR,"United States of America",USA,22,145,-
2022,Georgia,GEO,Argentina,ARG,5,0,-
2022,Georgia,GEO,Armenia,ARM,8,5,-
2022,Georgia,GEO,Australia,AUS,12,27,-
2022,Georgia,GEO,Austria,AUT,310,232,-
2022,Georgia,GEO,Belgium,BEL,249,360,-
2022,Georgia,GEO,Belarus,BLR,48,0,-
2022,Georgia,GEO,Brazil,BRA,11,5,-
2022,Georgia,GEO,Bulgaria,BGR,27,5,-
2022,Georgia,GEO,Canada,CAN,187,182,-
2022,Georgia,GEO,Cyprus,CYP,85,506,-
2022,Georgia,GEO,Czechia,CZE,11,18,-
2022,Georgia,GEO,Denmark,DNK,0,24,-
2022,Georgia,GEO,Estonia,EST,9,5,-
2022,Georgia,GEO,Finland,FIN,0,67,-
2022,Georgia,GEO,France,FRA,5896,2615,-
2022,Georgia,GEO,"United Kingdom of Great Britain and Northern Ireland",GBR,77,1172,-
2022,Georgia,GEO,Germany,DEU,1883,5946,-
2022,Georgia,GEO,Greece,GRC,259,450,-
2022,Georgia,GEO,Croatia,HRV,5,0,-
2022,Georgia,GEO,Hungary,HUN,59,0,-
2022,Georgia,GEO,Iceland,ISL,5,10,-
2022,Georgia,GEO,Ireland,IRL,196,1681,-
2022,Georgia,GEO,Israel,ISR,5,31,-
2022,Georgia,GEO,Italy,ITA,887,2133,-
2022,Georgia,GEO,Liechtenstein,LIE,0,5,-
2022,Georgia,GEO,Lithuania,LTU,5,0,-
2022,Georgia,GEO,Luxembourg,LUX,5,8,-
2022,Georgia,GEO,"Rep. of Moldova",MDA,144,24,-
2022,Georgia,GEO,Malta,MLT,5,31,-
2022,Georgia,GEO,Netherlands,NLD,52,25,-
2022,Georgia,GEO,Norway,NOR,0,12,-
2022,Georgia,GEO,Poland,POL,274,40,-
2022,Georgia,GEO,Portugal,PRT,20,9,-
2022,Georgia,GEO,Romania,ROU,14,0,-
2022,Georgia,GEO,"Russian Federation",RUS,122,5,-
2022,Georgia,GEO,Spain,ESP,155,1755,-
2022,Georgia,GEO,Slovakia,SVK,12,0,-
2022,Georgia,GEO,Sweden,SWE,131,92,-
2022,Georgia,GEO,Switzerland,CHE,230,265,-
2022,Georgia,GEO,Ukraine,UKR,25,0,-
2022,Georgia,GEO,"United States of America",USA,496,3044,-
2022,Germany,DEU,Australia,AUS,9,10,-
2022,Germany,DEU,Austria,AUT,0,5,-
2022,Germany,DEU,Brazil,BRA,5,18,-
2022,Germany,DEU,Canada,CAN,0,20,-
2022,Germany,DEU,"Costa Rica",CRI,0,13,-
2022,Germany,DEU,"United Kingdom of Great Britain and Northern Ireland",GBR,0,5,-
2022,Germany,DEU,"Rep. of Moldova",MDA,33,0,-
2022,Germany,DEU,Mexico,MEX,0,13,-
2022,Germany,DEU,Netherlands,NLD,5,0,-
2022,Germany,DEU,Peru,PER,0,5,-
2022,Germany,DEU,Poland,POL,8,0,-
2022,Germany,DEU,"Russian Federation",RUS,15,5,-
2022,Germany,DEU,"United States of America",USA,27,191,-
2022,Ghana,GHA,Algeria,DZA,0,10,-
2022,Ghana,GHA,Egypt,EGY,0,10,-
2022,Ghana,GHA,Argentina,ARG,37,152,-
2022,Ghana,GHA,Australia,AUS,44,178,-
2022,Ghana,GHA,Austria,AUT,15,29,-
2022,Ghana,GHA,Belgium,BEL,19,67,-
2022,Ghana,GHA,Brazil,BRA,48,2462,-
2022,Ghana,GHA,Canada,CAN,190,347,-
2022,Ghana,GHA,China,CHN,0,27,-
2022,Ghana,GHA,Chile,CHL,0,8,-
2022,Ghana,GHA,Colombia,COL,5,0,-
2022,Ghana,GHA,"Costa Rica",CRI,0,61,-
2022,Ghana,GHA,Cyprus,CYP,0,47,-
2022,Ghana,GHA,Denmark,DNK,5,6,-
2022,Ghana,GHA,Ecuador,ECU,5,0,-
2022,Ghana,GHA,Finland,FIN,33,23,-
2022,Ghana,GHA,France,FRA,600,58,-
2022,Ghana,GHA,"United Kingdom of Great Britain and Northern Ireland",GBR,346,490,-
2022,Ghana,GHA,Georgia,GEO,0,9,-
2022,Ghana,GHA,Germany,DEU,973,713,-
2022,Ghana,GHA,Greece,GRC,99,196,-
2022,Ghana,GHA,Hungary,HUN,5,0,-
2022,Ghana,GHA,Iceland,ISL,5,0,-
2022,Ghana,GHA,India,IND,0,63,-
2022,Ghana,GHA,Ireland,IRL,41,50,-
2022,Ghana,GHA,Israel,ISR,0,273,-
2022,Ghana,GHA,Italy,ITA,2713,408,-
2022,Ghana,GHA,"Rep. of Korea",KOR,7,195,-
2022,Ghana,GHA,Lebanon,LBN,0,7,-
2022,Ghana,GHA,Mauritania,MRT,0,9,-
2022,Ghana,GHA,Mexico,MEX,45,599,-
2022,Ghana,GHA,Montenegro,MNE,5,0,-
2022,Ghana,GHA,Morocco,MAR,0,11,-
2022,Ghana,GHA,Malta,MLT,8,44,-
2022,Ghana,GHA,Netherlands,NLD,24,21,-
2022,Ghana,GHA,Niger,NER,0,5,-
2022,Ghana,GHA,Nigeria,NGA,5,5,-
2022,Ghana,GHA,Norway,NOR,6,0,-
2022,Ghana,GHA,Peru,PER,5,0,-
2022,Ghana,GHA,Philippines,PHL,5,0,-
2022,Ghana,GHA,Poland,POL,5,0,-
2022,Ghana,GHA,Portugal,PRT,445,39,-
2022,Ghana,GHA,"South Africa",ZAF,7,1283,-
2022,Ghana,GHA,Spain,ESP,22,130,-
2022,Ghana,GHA,Slovenia,SVN,0,25,-
2022,Ghana,GHA,Sweden,SWE,67,35,-
2022,Ghana,GHA,Switzerland,CHE,18,13,-
2022,Ghana,GHA,Togo,TGO,8513,0,-
2022,Ghana,GHA,"Trinidad and Tobago",TTO,0,49,-
2022,Ghana,GHA,Tunisia,TUN,0,7,-
2022,Ghana,GHA,Ukraine,UKR,0,10,-
2022,Ghana,GHA,Uruguay,URY,0,24,-
2022,Ghana,GHA,"United States of America",USA,507,1257,-
2022,Ghana,GHA,Zambia,ZMB,0,9,-
2022,Guadeloupe,GLP,"United States of America",USA,0,85,-
2022,Guinea-Bissau,GNB,Algeria,DZA,0,5,-
2022,Guinea-Bissau,GNB,Angola,AGO,7,268,-
2022,Guinea-Bissau,GNB,Argentina,ARG,8,5,-
2022,Guinea-Bissau,GNB,Austria,AUT,5,5,-
2022,Guinea-Bissau,GNB,Belgium,BEL,7,5,-
2022,Guinea-Bissau,GNB,Brazil,BRA,26,1556,-
2022,Guinea-Bissau,GNB,Canada,CAN,0,5,-
2022,Guinea-Bissau,GNB,Cyprus,CYP,0,5,-
2022,Guinea-Bissau,GNB,Denmark,DNK,5,0,-
2022,Guinea-Bissau,GNB,France,FRA,1288,42,-
2022,Guinea-Bissau,GNB,Gambia,GMB,0,10,-
2022,Guinea-Bissau,GNB,"United Kingdom of Great Britain and Northern Ireland",GBR,6,8,-
2022,Guinea-Bissau,GNB,Germany,DEU,123,74,-
2022,Guinea-Bissau,GNB,Italy,ITA,474,62,-
2022,Guinea-Bissau,GNB,Mexico,MEX,0,14,-
2022,Guinea-Bissau,GNB,Morocco,MAR,0,65,-
2022,Guinea-Bissau,GNB,Malta,MLT,0,5,-
2022,Guinea-Bissau,GNB,Netherlands,NLD,6,5,-
2022,Guinea-Bissau,GNB,Nigeria,NGA,5,0,-
2022,Guinea-Bissau,GNB,Norway,NOR,5,0,-
2022,Guinea-Bissau,GNB,Portugal,PRT,9,113,-
2022,Guinea-Bissau,GNB,"South Africa",ZAF,0,9,-
2022,Guinea-Bissau,GNB,Spain,ESP,9,55,-
2022,Guinea-Bissau,GNB,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,0,5,-
2022,Guinea-Bissau,GNB,Slovenia,SVN,0,7,-
2022,Guinea-Bissau,GNB,Sweden,SWE,7,0,-
2022,Guinea-Bissau,GNB,Switzerland,CHE,41,0,-
2022,Guinea-Bissau,GNB,Uruguay,URY,0,5,-
2022,Guinea-Bissau,GNB,"United States of America",USA,18,51,-
2022,Greece,GRC,Australia,AUS,6,50,-
2022,Greece,GRC,Brazil,BRA,0,5,-
2022,Greece,GRC,Canada,CAN,5,22,-
2022,Greece,GRC,"Costa Rica",CRI,0,5,-
2022,Greece,GRC,"United Kingdom of Great Britain and Northern Ireland",GBR,5,5,-
2022,Greece,GRC,Germany,DEU,45,5,-
2022,Greece,GRC,"Rep. of Moldova",MDA,16,0,-
2022,Greece,GRC,Sweden,SWE,18,0,-
2022,Greece,GRC,Switzerland,CHE,5,0,-
2022,Greece,GRC,"United States of America",USA,13,98,-
2022,Grenada,GRD,Canada,CAN,11,8,-
2022,Grenada,GRD,"United Kingdom of Great Britain and Northern Ireland",GBR,23,57,-
2022,Grenada,GRD,"United States of America",USA,18,34,-
2022,Guatemala,GTM,Argentina,ARG,8,0,-
2022,Guatemala,GTM,Austria,AUT,6,0,-
2022,Guatemala,GTM,Belgium,BEL,41,33,-
2022,Guatemala,GTM,Brazil,BRA,5,26,-
2022,Guatemala,GTM,Belize,BLZ,0,411,-
2022,Guatemala,GTM,Canada,CAN,206,261,-
2022,Guatemala,GTM,Chile,CHL,0,5,-
2022,Guatemala,GTM,"Costa Rica",CRI,25,131,-
2022,Guatemala,GTM,Finland,FIN,5,0,-
2022,Guatemala,GTM,France,FRA,21,9,-
2022,Guatemala,GTM,"United Kingdom of Great Britain and Northern Ireland",GBR,9,35,-
2022,Guatemala,GTM,Germany,DEU,5,13,-
2022,Guatemala,GTM,Ireland,IRL,10,12,-
2022,Guatemala,GTM,Italy,ITA,20,21,-
2022,Guatemala,GTM,Mexico,MEX,3609,6421,-
2022,Guatemala,GTM,Netherlands,NLD,5,0,-
2022,Guatemala,GTM,Nicaragua,NIC,7,0,-
2022,Guatemala,GTM,Panama,PAN,12,8,-
2022,Guatemala,GTM,Paraguay,PRY,0,6,-
2022,Guatemala,GTM,"El Salvador",SLV,0,7,-
2022,Guatemala,GTM,Spain,ESP,111,570,-
2022,Guatemala,GTM,Sweden,SWE,8,5,-
2022,Guatemala,GTM,Switzerland,CHE,5,0,-
2022,Guatemala,GTM,Uruguay,URY,5,0,-
2022,Guatemala,GTM,"United States of America",USA,24298,154811,-
2022,Guinea,GIN,Algeria,DZA,50,561,-
2022,Guinea,GIN,Angola,AGO,126,9146,-
2022,Guinea,GIN,Egypt,EGY,11,70,-
2022,Guinea,GIN,Argentina,ARG,10,9,-
2022,Guinea,GIN,Australia,AUS,8,5,-
2022,Guinea,GIN,Austria,AUT,123,31,-
2022,Guinea,GIN,Belgium,BEL,3764,915,-
2022,Guinea,GIN,Benin,BEN,0,14,-
2022,Guinea,GIN,Brazil,BRA,116,843,-
2022,Guinea,GIN,Bulgaria,BGR,5,0,-
2022,Guinea,GIN,Canada,CAN,252,284,-
2022,Guinea,GIN,"Central African Rep.",CAF,6,0,-
2022,Guinea,GIN,China,CHN,0,5,-
2022,Guinea,GIN,Cameroon,CMR,7,207,-
2022,Guinea,GIN,Congo,COG,0,5,-
2022,Guinea,GIN,Cyprus,CYP,8,524,-
2022,Guinea,GIN,Ecuador,ECU,9,0,-
2022,Guinea,GIN,Finland,FIN,24,5,-
2022,Guinea,GIN,France,FRA,21225,2575,-
2022,Guinea,GIN,Gambia,GMB,5,5,-
2022,Guinea,GIN,"United Kingdom of Great Britain and Northern Ireland",GBR,206,168,-
2022,Guinea,GIN,Germany,DEU,4460,2741,-
2022,Guinea,GIN,Greece,GRC,230,85,-
2022,Guinea,GIN,Guatemala,GTM,0,7,-
2022,Guinea,GIN,Croatia,HRV,0,12,-
2022,Guinea,GIN,Hungary,HUN,5,0,-
2022,Guinea,GIN,India,IND,0,11,-
2022,Guinea,GIN,Ireland,IRL,19,9,-
2022,Guinea,GIN,Italy,ITA,2517,727,-
2022,Guinea,GIN,Japan,JPN,5,0,-
2022,Guinea,GIN,"Rep. of Korea",KOR,5,116,-
2022,Guinea,GIN,Liberia,LBR,0,5,-
2022,Guinea,GIN,Luxembourg,LUX,9,0,-
2022,Guinea,GIN,Madagascar,MDG,6,0,-
2022,Guinea,GIN,Mauritania,MRT,18,198,-
2022,Guinea,GIN,Mexico,MEX,45,235,-
2022,Guinea,GIN,Mali,MLI,0,12,-
2022,Guinea,GIN,Malaysia,MYS,12,19,-
2022,Guinea,GIN,Morocco,MAR,158,2484,-
2022,Guinea,GIN,Mozambique,MOZ,0,5,-
2022,Guinea,GIN,Malta,MLT,0,89,-
2022,Guinea,GIN,Netherlands,NLD,377,100,-
2022,Guinea,GIN,Niger,NER,0,23,-
2022,Guinea,GIN,Nigeria,NGA,18,5,-
2022,Guinea,GIN,Norway,NOR,27,0,-
2022,Guinea,GIN,Philippines,PHL,0,11,-
2022,Guinea,GIN,Poland,POL,5,15,-
2022,Guinea,GIN,Portugal,PRT,85,115,-
2022,Guinea,GIN,Romania,ROU,11,6,-
2022,Guinea,GIN,"South Africa",ZAF,0,50,-
2022,Guinea,GIN,Senegal,SEN,5,16,-
2022,Guinea,GIN,Spain,ESP,238,855,-
2022,Guinea,GIN,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,0,5,-
2022,Guinea,GIN,Slovenia,SVN,0,20,-
2022,Guinea,GIN,Sweden,SWE,62,13,-
2022,Guinea,GIN,Switzerland,CHE,139,27,-
2022,Guinea,GIN,"Syrian Arab Rep.",SYR,56,5,-
2022,Guinea,GIN,Thailand,THA,0,5,-
2022,Guinea,GIN,Tunisia,TUN,10,483,-
2022,Guinea,GIN,Uganda,UGA,5,0,-
2022,Guinea,GIN,Ukraine,UKR,5,5,-
2022,Guinea,GIN,Uruguay,URY,0,11,-
2022,Guinea,GIN,"United States of America",USA,1539,1266,-
2022,Guyana,GUY,Belgium,BEL,5,0,-
2022,Guyana,GUY,Brazil,BRA,5,171,-
2022,Guyana,GUY,Canada,CAN,33,55,-
2022,Guyana,GUY,"Costa Rica",CRI,0,9,-
2022,Guyana,GUY,France,FRA,31,0,-
2022,Guyana,GUY,"United Kingdom of Great Britain and Northern Ireland",GBR,19,5,-
2022,Guyana,GUY,Ireland,IRL,0,5,-
2022,Guyana,GUY,Mexico,MEX,0,30,-
2022,Guyana,GUY,Netherlands,NLD,8,0,-
2022,Guyana,GUY,"Trinidad and Tobago",TTO,13,73,-
2022,Guyana,GUY,"United States of America",USA,114,526,-
2022,Haiti,HTI,Argentina,ARG,79,766,-
2022,Haiti,HTI,Belgium,BEL,5,5,-
2022,Haiti,HTI,Brazil,BRA,9,37226,-
2022,Haiti,HTI,Canada,CAN,2487,4648,-
2022,Haiti,HTI,Chile,CHL,0,185,-
2022,Haiti,HTI,Colombia,COL,0,8,-
2022,Haiti,HTI,"Costa Rica",CRI,12,886,-
2022,Haiti,HTI,Cuba,CUB,5,0,-
2022,Haiti,HTI,Cyprus,CYP,0,10,-
2022,Haiti,HTI,"Dominican Rep.",DOM,185,586,-
2022,Haiti,HTI,Ecuador,ECU,26,10,-
2022,Haiti,HTI,France,FRA,6910,342,-
2022,Haiti,HTI,"United Kingdom of Great Britain and Northern Ireland",GBR,0,10,-
2022,Haiti,HTI,Germany,DEU,17,33,-
2022,Haiti,HTI,Greece,GRC,50,7,-
2022,Haiti,HTI,Guyana,GUY,0,17,-
2022,Haiti,HTI,Israel,ISR,0,5,-
2022,Haiti,HTI,Jamaica,JAM,31,5,-
2022,Haiti,HTI,"Rep. of Korea",KOR,0,23,-
2022,Haiti,HTI,Mexico,MEX,4465,50867,-
2022,Haiti,HTI,Netherlands,NLD,0,5,-
2022,Haiti,HTI,Panama,PAN,19,0,-
2022,Haiti,HTI,Paraguay,PRY,0,5,-
2022,Haiti,HTI,Peru,PER,85,57,-
2022,Haiti,HTI,Portugal,PRT,0,5,-
2022,Haiti,HTI,Spain,ESP,8,180,-
2022,Haiti,HTI,Suriname,SUR,0,5,-
2022,Haiti,HTI,Sweden,SWE,0,5,-
2022,Haiti,HTI,Switzerland,CHE,0,5,-
2022,Haiti,HTI,"Trinidad and Tobago",TTO,5,13,-
2022,Haiti,HTI,Ukraine,UKR,0,5,-
2022,Haiti,HTI,Uruguay,URY,5,26,-
2022,Haiti,HTI,"United States of America",USA,14566,51626,-
2022,Haiti,HTI,"Venezuela (Bolivarian Republic of)",VEN,12,0,-
2022,"China, Hong Kong SAR",HKG,Australia,AUS,6,472,-
2022,"China, Hong Kong SAR",HKG,Canada,CAN,63,22,-
2022,"China, Hong Kong SAR",HKG,"United Kingdom of Great Britain and Northern Ireland",GBR,20,30,-
2022,"China, Hong Kong SAR",HKG,Germany,DEU,5,7,-
2022,"China, Hong Kong SAR",HKG,"United States of America",USA,14,230,-
2022,Honduras,HND,Argentina,ARG,6,10,-
2022,Honduras,HND,Australia,AUS,5,5,-
2022,Honduras,HND,Belgium,BEL,21,15,-
2022,Honduras,HND,Brazil,BRA,6,14,-
2022,Honduras,HND,Belize,BLZ,14,441,-
2022,Honduras,HND,Canada,CAN,348,342,-
2022,Honduras,HND,Chile,CHL,5,0,-
2022,Honduras,HND,Colombia,COL,5,0,-
2022,Honduras,HND,"Costa Rica",CRI,223,1091,-
2022,Honduras,HND,"Dominican Rep.",DOM,0,5,-
2022,Honduras,HND,Ecuador,ECU,0,5,-
2022,Honduras,HND,Finland,FIN,32,24,-
2022,Honduras,HND,France,FRA,51,9,-
2022,Honduras,HND,"United Kingdom of Great Britain and Northern Ireland",GBR,124,1156,-
2022,Honduras,HND,Germany,DEU,81,58,-
2022,Honduras,HND,Guatemala,GTM,128,569,-
2022,Honduras,HND,Iceland,ISL,12,10,-
2022,Honduras,HND,Ireland,IRL,5,6,-
2022,Honduras,HND,Israel,ISR,0,6,-
2022,Honduras,HND,Italy,ITA,502,98,-
2022,Honduras,HND,Mexico,MEX,35755,48563,-
2022,Honduras,HND,Netherlands,NLD,13,7,-
2022,Honduras,HND,Nicaragua,NIC,74,26,-
2022,Honduras,HND,Norway,NOR,6,0,-
2022,Honduras,HND,Panama,PAN,6,90,-
2022,Honduras,HND,Peru,PER,0,7,-
2022,Honduras,HND,"El Salvador",SLV,24,8,-
2022,Honduras,HND,Spain,ESP,1871,6385,-
2022,Honduras,HND,Sweden,SWE,29,14,-
2022,Honduras,HND,Switzerland,CHE,5,10,-
2022,Honduras,HND,"United States of America",USA,18141,122064,-
2022,Croatia,HRV,Belgium,BEL,5,0,-
2022,Croatia,HRV,Brazil,BRA,6,5,-
2022,Croatia,HRV,Canada,CAN,42,5,-
2022,Croatia,HRV,France,FRA,63,0,-
2022,Croatia,HRV,Germany,DEU,264,5,-
2022,Croatia,HRV,Montenegro,MNE,5,0,-
2022,Croatia,HRV,Netherlands,NLD,125,0,-
2022,Croatia,HRV,Panama,PAN,5,0,-
2022,Croatia,HRV,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,17334,0,-
2022,Croatia,HRV,Sweden,SWE,0,5,-
2022,Croatia,HRV,"United States of America",USA,18,36,-
2022,Hungary,HUN,Argentina,ARG,0,5,-
2022,Hungary,HUN,Belgium,BEL,29,0,-
2022,Hungary,HUN,Brazil,BRA,5,0,-
2022,Hungary,HUN,Canada,CAN,1585,319,-
2022,Hungary,HUN,Colombia,COL,5,0,-
2022,Hungary,HUN,France,FRA,72,10,-
2022,Hungary,HUN,"United Kingdom of Great Britain and Northern Ireland",GBR,0,5,-
2022,Hungary,HUN,Germany,DEU,228,5,-
2022,Hungary,HUN,"Rep. of Moldova",MDA,8,0,-
2022,Hungary,HUN,"New Zealand",NZL,6,0,-
2022,Hungary,HUN,"South Africa",ZAF,0,5,-
2022,Hungary,HUN,Sweden,SWE,5,0,-
2022,Hungary,HUN,"United States of America",USA,9,413,-
2022,Iceland,ISL,Canada,CAN,0,9,-
2022,Iceland,ISL,Germany,DEU,92,0,-
2022,"Cote d'Ivoire",CIV,Algeria,DZA,84,237,-
2022,"Cote d'Ivoire",CIV,Angola,AGO,417,5940,-
2022,"Cote d'Ivoire",CIV,Egypt,EGY,36,5,-
2022,"Cote d'Ivoire",CIV,Argentina,ARG,20,5,-
2022,"Cote d'Ivoire",CIV,Armenia,ARM,6,0,-
2022,"Cote d'Ivoire",CIV,Austria,AUT,44,9,-
2022,"Cote d'Ivoire",CIV,Belgium,BEL,260,171,-
2022,"Cote d'Ivoire",CIV,Benin,BEN,117,29,-
2022,"Cote d'Ivoire",CIV,"Burkina Faso",BFA,5,0,-
2022,"Cote d'Ivoire",CIV,"Bolivia (Plurinational State of)",BOL,5,0,-
2022,"Cote d'Ivoire",CIV,Brazil,BRA,58,180,-
2022,"Cote d'Ivoire",CIV,Bulgaria,BGR,5,5,-
2022,"Cote d'Ivoire",CIV,Canada,CAN,159,175,-
2022,"Cote d'Ivoire",CIV,"Central African Rep.",CAF,7,0,-
2022,"Cote d'Ivoire",CIV,Chad,TCD,5,0,-
2022,"Cote d'Ivoire",CIV,China,CHN,0,25,-
2022,"Cote d'Ivoire",CIV,Cameroon,CMR,53,39,-
2022,"Cote d'Ivoire",CIV,Congo,COG,5,5,-
2022,"Cote d'Ivoire",CIV,"Dem. Rep. of the Congo",COD,12,6,-
2022,"Cote d'Ivoire",CIV,"Costa Rica",CRI,0,6,-
2022,"Cote d'Ivoire",CIV,Cyprus,CYP,5,104,-
2022,"Cote d'Ivoire",CIV,Denmark,DNK,10,0,-
2022,"Cote d'Ivoire",CIV,Ecuador,ECU,5,0,-
2022,"Cote d'Ivoire",CIV,Ethiopia,ETH,5,0,-
2022,"Cote d'Ivoire",CIV,Finland,FIN,7,5,-
2022,"Cote d'Ivoire",CIV,France,FRA,12286,3014,-
2022,"Cote d'Ivoire",CIV,Gambia,GMB,118,6,-
2022,"Cote d'Ivoire",CIV,"United Kingdom of Great Britain and Northern Ireland",GBR,188,118,-
2022,"Cote d'Ivoire",CIV,Germany,DEU,829,927,-
2022,"Cote d'Ivoire",CIV,Ghana,GHA,859,679,-
2022,"Cote d'Ivoire",CIV,Guinea-Bissau,GNB,6,6,-
2022,"Cote d'Ivoire",CIV,Greece,GRC,114,31,-
2022,"Cote d'Ivoire",CIV,Guinea,GIN,2161,0,-
2022,"Cote d'Ivoire",CIV,Hungary,HUN,16,0,-
2022,"Cote d'Ivoire",CIV,Iceland,ISL,5,0,-
2022,"Cote d'Ivoire",CIV,India,IND,5,198,-
2022,"Cote d'Ivoire",CIV,Indonesia,IDN,0,10,-
2022,"Cote d'Ivoire",CIV,Ireland,IRL,18,5,-
2022,"Cote d'Ivoire",CIV,Israel,ISR,7,13,-
2022,"Cote d'Ivoire",CIV,Italy,ITA,4180,1330,-
2022,"Cote d'Ivoire",CIV,Kenya,KEN,0,5,-
2022,"Cote d'Ivoire",CIV,"Rep. of Korea",KOR,38,22,-
2022,"Cote d'Ivoire",CIV,Liberia,LBR,3114,1320,-
2022,"Cote d'Ivoire",CIV,Libya,LBY,0,7,-
2022,"Cote d'Ivoire",CIV,Lebanon,LBN,0,9,-
2022,"Cote d'Ivoire",CIV,Luxembourg,LUX,5,15,-
2022,"Cote d'Ivoire",CIV,Mauritania,MRT,274,201,-
2022,"Cote d'Ivoire",CIV,Mexico,MEX,6,44,-
2022,"Cote d'Ivoire",CIV,Mali,MLI,488,41,-
2022,"Cote d'Ivoire",CIV,Malaysia,MYS,5,0,-
2022,"Cote d'Ivoire",CIV,Malawi,MWI,5,0,-
2022,"Cote d'Ivoire",CIV,Morocco,MAR,365,922,-
2022,"Cote d'Ivoire",CIV,Malta,MLT,13,68,-
2022,"Cote d'Ivoire",CIV,Netherlands,NLD,96,15,-
2022,"Cote d'Ivoire",CIV,Niger,NER,26,14,-
2022,"Cote d'Ivoire",CIV,Nigeria,NGA,136,5,-
2022,"Cote d'Ivoire",CIV,Norway,NOR,13,0,-
2022,"Cote d'Ivoire",CIV,Panama,PAN,0,5,-
2022,"Cote d'Ivoire",CIV,Philippines,PHL,30,37,-
2022,"Cote d'Ivoire",CIV,Portugal,PRT,51,35,-
2022,"Cote d'Ivoire",CIV,"South Africa",ZAF,26,163,-
2022,"Cote d'Ivoire",CIV,Senegal,SEN,5,0,-
2022,"Cote d'Ivoire",CIV,"Sierra Leone",SLE,10,0,-
2022,"Cote d'Ivoire",CIV,Spain,ESP,385,820,-
2022,"Cote d'Ivoire",CIV,Sweden,SWE,30,5,-
2022,"Cote d'Ivoire",CIV,Switzerland,CHE,113,15,-
2022,"Cote d'Ivoire",CIV,Thailand,THA,18,0,-
2022,"Cote d'Ivoire",CIV,Togo,TGO,1290,125,-
2022,"Cote d'Ivoire",CIV,Tunisia,TUN,63,3416,-
2022,"Cote d'Ivoire",CIV,Ukraine,UKR,0,13,-
2022,"Cote d'Ivoire",CIV,"United States of America",USA,854,1389,-
2022,"Cote d'Ivoire",CIV,Zimbabwe,ZWE,12,25,-
2022,India,IND,Algeria,DZA,0,5,-
2022,India,IND,Argentina,ARG,23,130,-
2022,India,IND,Australia,AUS,469,7273,-
2022,India,IND,Austria,AUT,36,1530,-
2022,India,IND,Belgium,BEL,14,7,-
